age,gender,location,device_type,ad_type,hour_of_day,budget,avg_competitor_bid,click
23,M,Suburban,Desktop,Text,15,1048.73088363158,1.4833972292697521,0
46,F,Suburban,Mobile,Banner,20,2541.0430462939544,0.7447407103020645,0
34,F,Suburban,Desktop,Video,0,2893.663417859931,1.2924676569587998,0
39,M,Rural,Desktop,Banner,20,959.4558229329159,0.5685889916728447,0
41,M,Suburban,Desktop,Text,10,2775.820640014513,1.5042120494970277,0
34,F,Rural,Mobile,Video,0,2632.472217657526,1.4232886398569642,0
38,M,Urban,Desktop,Text,6,2948.2003027983214,0.11647359232579968,0
28,F,Urban,Desktop,Video,8,1298.1893283460906,0.29352189643481474,0
24,M,Rural,Mobile,Banner,12,2835.178861593365,0.255755587603593,0
59,F,Rural,Tablet,Banner,21,948.7949188178991,0.16615299400639605,0
56,M,Rural,Desktop,Banner,19,937.9422789780842,0.21336849787679332,0
22,F,Urban,Tablet,Banner,5,767.47148618289,0.717551469746687,0
61,M,Rural,Desktop,Text,16,1569.4302384910768,1.5552691922582356,0
38,M,Urban,Mobile,Video,19,530.4559417079811,1.1123476742671567,1
35,M,Urban,Tablet,Banner,5,1453.3598943022657,0.3018465485149316,0
52,M,Suburban,Mobile,Banner,1,2064.815361763679,0.19881283055970247,0
37,F,Urban,Tablet,Banner,2,695.6535959956487,0.2977057537798188,0
32,M,Rural,Mobile,Banner,19,2546.187309929348,0.8096074460706258,0
22,F,Rural,Tablet,Video,5,1231.8003779610135,0.6779213338516348,0
30,F,Rural,Tablet,Banner,18,616.1388530988419,1.4486749526670049,0
29,M,Urban,Tablet,Video,0,1436.5296001196957,1.288433644477388,0
38,F,Urban,Desktop,Text,21,846.0917787497123,1.765763061542562,0
54,M,Suburban,Tablet,Banner,23,2488.2008475415632,1.9018209061869675,0
23,F,Suburban,Tablet,Banner,15,1335.0182510125474,0.10274215052111178,0
24,M,Rural,Desktop,Text,7,792.5381830971721,0.533466835695519,0
43,M,Urban,Desktop,Text,15,1634.1496578297103,0.24817306902916125,0
59,F,Rural,Mobile,Banner,3,1629.9416361028234,0.6825485452047747,0
25,F,Rural,Mobile,Banner,21,1189.0237567971317,1.2348831790599577,0
26,M,Rural,Desktop,Text,14,1317.491076409684,0.6060959565185625,0
44,F,Suburban,Desktop,Video,13,2422.097173277625,0.46079124834696616,0
21,M,Rural,Desktop,Video,0,2096.81131362191,0.8348671285839605,0
38,M,Suburban,Desktop,Text,21,1036.643758535727,0.1334599163817382,0
48,F,Urban,Desktop,Banner,0,2870.460873288946,1.9491781803872477,0
38,M,Rural,Mobile,Banner,3,1261.810479834552,1.9374177129144414,0
57,F,Suburban,Desktop,Banner,14,1833.598434746751,0.3552036911180694,0
42,M,Urban,Desktop,Text,5,1927.8014903248732,0.45973162340483087,0
56,M,Suburban,Mobile,Text,3,1034.1655666006257,1.1743093243995542,0
32,M,Rural,Tablet,Video,19,1228.063452539999,0.6866708989622147,0
52,F,Urban,Mobile,Text,3,1701.7343714790375,0.1231419425870015,0
60,M,Urban,Mobile,Banner,9,1140.803918989785,0.20277572989718978,0
58,M,Urban,Desktop,Text,6,1264.0710677850525,1.3791251068942327,0
54,F,Suburban,Tablet,Text,5,2032.8745963868087,0.49947400062547664,0
59,M,Suburban,Mobile,Banner,22,2334.3861917432537,1.1227358676971557,0
64,F,Suburban,Tablet,Banner,3,2502.4514175887953,0.625415102154346,0
45,F,Urban,Mobile,Text,12,804.2995121783224,1.0973642224308386,0
31,F,Rural,Desktop,Text,10,2342.4937201276707,1.997964927355127,0
21,M,Rural,Mobile,Banner,20,2840.914222523281,1.4123040765108332,0
37,F,Urban,Mobile,Banner,8,1951.8341861439644,0.7586268675657725,0
51,M,Rural,Mobile,Text,7,2011.7005722870808,1.934046858622898,1
29,F,Urban,Tablet,Text,9,2888.308844078612,0.16572324872854188,0
50,M,Rural,Tablet,Video,1,2673.5806607294935,0.4245959152602693,0
41,F,Rural,Desktop,Banner,23,1894.1729817707526,1.0471748335647302,0
37,F,Rural,Tablet,Text,2,2414.6238467926864,0.6550257511408573,0
22,F,Suburban,Tablet,Banner,1,952.2475165472931,1.4678709174113622,0
55,M,Suburban,Tablet,Banner,17,1532.7846528721432,0.16512215261470686,0
47,F,Urban,Desktop,Banner,10,2288.5231488677346,0.6205794652612127,0
41,M,Suburban,Desktop,Banner,19,1221.456750066285,1.725598791899829,0
60,M,Urban,Desktop,Text,0,1634.7440820185343,0.8638538327360554,1
57,M,Suburban,Desktop,Video,4,931.8198573009602,0.48570445698334896,0
24,M,Rural,Mobile,Video,6,2744.5079079781917,1.0854215234630498,0
53,M,Suburban,Desktop,Text,17,2739.170914322101,0.7960433241084348,0
55,M,Suburban,Desktop,Video,4,1695.8981273392976,0.6367197083529534,0
33,F,Suburban,Mobile,Banner,19,980.0126847081938,1.7122128261041851,0
32,F,Urban,Mobile,Text,5,2198.028106604962,1.7177519064366824,0
63,M,Urban,Tablet,Text,0,1033.837390801539,0.8950491968252173,0
40,M,Rural,Tablet,Text,16,1071.4865032776765,1.2474380240173002,0
29,F,Rural,Desktop,Banner,17,2930.116300348698,1.4656081482741057,0
46,F,Rural,Tablet,Banner,3,748.8533622991018,1.4375017857895442,0
61,M,Suburban,Mobile,Banner,16,1448.104492167036,0.7321858672821097,0
32,F,Rural,Tablet,Text,12,1887.1867127232774,1.3562427624959275,0
46,M,Urban,Tablet,Banner,4,769.4750154752023,1.8446963700898666,0
62,F,Rural,Desktop,Text,21,597.357746813,0.20528971280073086,0
60,F,Rural,Mobile,Banner,3,1855.8449472268721,0.23874488089176865,0
38,F,Rural,Mobile,Banner,22,786.3981427617582,1.7197778184256982,0
32,F,Rural,Tablet,Banner,4,1127.9228624746634,1.2446268567869423,0
31,F,Rural,Tablet,Banner,8,1743.1825497965838,0.1517045414703741,0
59,M,Urban,Tablet,Video,12,1368.744638817679,1.5554142542600222,0
61,M,Suburban,Desktop,Banner,8,2276.3895322537437,0.3020541165826449,0
33,F,Rural,Tablet,Video,3,2906.135307976426,1.695205511870994,0
32,M,Suburban,Tablet,Text,13,2382.980220925015,1.017671133168857,0
59,M,Rural,Desktop,Text,21,2999.980105757415,0.6536700878653686,0
21,F,Suburban,Mobile,Video,1,1472.28174899605,1.2734346295313228,1
44,M,Urban,Desktop,Text,17,1263.0966338249323,0.4303807766314104,0
40,M,Suburban,Tablet,Banner,18,1031.4632312331307,1.1218505615612249,0
46,F,Rural,Tablet,Video,1,2712.1949756063577,1.0309867142075888,0
58,M,Suburban,Mobile,Video,8,1474.8393146965484,0.5564471275509267,0
26,F,Suburban,Desktop,Text,13,2277.3549674353935,1.3687368416670187,0
60,F,Rural,Tablet,Text,11,2186.942641782532,0.7656744978386016,0
60,M,Suburban,Mobile,Video,19,642.6866511464414,1.7159529993555083,0
24,F,Rural,Tablet,Text,4,2699.1155320239773,0.25865617161303,0
59,M,Urban,Mobile,Video,1,1716.337762712779,1.5632818219192635,0
21,M,Rural,Tablet,Video,7,1058.8705200930867,0.9317774878125485,0
22,F,Urban,Tablet,Video,23,2947.717282324943,0.692576560374085,0
22,M,Suburban,Mobile,Banner,22,2382.890809710004,1.883872280761768,0
28,M,Rural,Mobile,Banner,6,2041.8346184103511,0.48000545990669474,0
58,M,Suburban,Tablet,Text,6,2970.9404200724653,0.9039649665395801,0
45,M,Urban,Mobile,Video,7,2391.466851992004,0.9817850191683763,0
33,M,Urban,Tablet,Text,19,802.8604050927904,0.6653733633457112,0
58,M,Suburban,Tablet,Banner,21,2977.8678134504526,0.26910533261135006,0
47,M,Rural,Desktop,Text,23,1994.0025261888811,1.8198095671991525,0
21,F,Rural,Tablet,Video,23,1248.5885202083014,1.7985386361277802,0
19,M,Rural,Tablet,Video,3,2543.801566540539,1.2948911195070776,0
63,F,Rural,Mobile,Banner,0,619.7994659325838,0.7163140736614638,0
20,F,Urban,Desktop,Video,1,2135.916131515105,1.2931672871768245,0
38,M,Rural,Mobile,Text,3,898.1828257907353,1.9323880091557226,0
23,F,Suburban,Mobile,Video,8,718.8567971033922,1.7784576800254424,0
60,F,Urban,Tablet,Banner,2,1384.9600952123974,0.4145893133144677,0
35,F,Suburban,Tablet,Video,20,1390.9086463994827,1.6507744010908596,0
61,M,Suburban,Tablet,Banner,0,2001.3165703226616,1.6157483640625587,0
22,F,Suburban,Mobile,Video,4,1913.586605802439,1.842783518242225,0
26,F,Urban,Mobile,Banner,10,2219.869817054774,0.1902895885807348,0
37,F,Rural,Tablet,Banner,10,935.2694255167222,1.556335199654265,0
45,F,Suburban,Mobile,Video,10,2677.1585048729444,1.1376064098354615,0
43,F,Suburban,Desktop,Text,14,2646.6844894191845,1.1227297786276758,0
35,F,Rural,Desktop,Banner,0,1040.6812908044276,0.7637062851766916,0
36,M,Rural,Desktop,Video,10,1683.9352366419957,1.5929321451290148,0
20,F,Rural,Mobile,Text,5,1720.0382120876918,0.9049761710744497,0
26,F,Rural,Desktop,Text,16,2803.094432695908,0.780038106716484,0
53,M,Suburban,Tablet,Text,17,2764.0472158102075,1.9246465086482631,0
48,M,Urban,Tablet,Text,10,668.6687828311975,0.9794766637513661,0
34,F,Rural,Tablet,Banner,8,2895.0749714613116,1.6057970427214,0
40,F,Rural,Desktop,Banner,11,671.4052346763315,0.36442638775477854,0
51,M,Suburban,Desktop,Banner,12,1873.9293884595613,1.5061010701952673,0
58,F,Rural,Mobile,Text,2,1278.9828722585814,1.3749586172865913,0
58,F,Suburban,Tablet,Banner,3,1476.1596838490877,1.0707195159179306,0
22,M,Suburban,Mobile,Video,20,2066.792280079376,0.36113316290445363,0
32,F,Suburban,Desktop,Text,15,1959.539103928137,0.32910261864856827,0
64,M,Suburban,Mobile,Video,22,918.7218444316031,1.3849257923777096,0
20,F,Rural,Tablet,Text,3,2924.4544617336564,1.726032350340812,0
36,F,Urban,Mobile,Video,11,571.7356512377604,1.1775899590012517,0
45,M,Rural,Mobile,Video,9,1358.4454669631068,0.9756614124636018,0
20,M,Urban,Desktop,Video,12,2503.4477043676416,1.0880289549642672,0
55,F,Rural,Desktop,Banner,5,2627.3409369262504,0.3974725445561891,0
21,F,Suburban,Desktop,Banner,7,2493.225634564554,0.19881535046356727,0
41,F,Rural,Desktop,Text,10,1431.247120151386,1.6751977482619433,0
48,M,Suburban,Tablet,Banner,16,2183.4997759276202,1.708192750226911,0
62,M,Rural,Tablet,Banner,5,2410.7492104061484,1.5311290900926986,0
62,M,Suburban,Mobile,Banner,14,1944.884307793225,1.5661015000153848,0
28,M,Urban,Tablet,Text,12,2197.5444739852956,0.5064913529573712,0
54,M,Suburban,Mobile,Text,8,1884.0625008960849,0.3065752714687551,0
18,M,Rural,Desktop,Banner,14,637.374087370001,0.40398651478740255,1
26,F,Suburban,Mobile,Text,18,1183.2141776134654,1.3135061455884198,0
34,M,Urban,Mobile,Text,18,2256.6276278395862,0.8549200624085966,0
18,M,Urban,Tablet,Text,9,1103.8347501597896,0.12991902179697778,0
20,M,Rural,Mobile,Banner,4,1638.6640277071408,1.9058476528277706,1
64,M,Suburban,Tablet,Banner,14,1836.5320750141038,0.5375569920621796,0
43,F,Rural,Mobile,Video,2,2177.4270845803094,0.10814907975281512,0
48,M,Suburban,Tablet,Video,15,1147.8605410701393,0.8297208242127673,0
43,F,Urban,Desktop,Video,4,1988.03780085756,0.5046948222751213,0
40,M,Rural,Tablet,Text,4,1991.2736443325396,0.80116652199738,0
47,F,Urban,Desktop,Video,23,2612.559845344326,1.882877145453624,0
27,M,Suburban,Tablet,Video,1,1880.1193121826482,1.279925873921022,0
25,M,Urban,Desktop,Text,7,1237.691837755163,1.3269300715871382,0
61,M,Suburban,Desktop,Text,16,1806.757777692923,1.7788282319622484,0
42,M,Rural,Tablet,Banner,20,768.1915759285102,0.3157567600722855,0
39,F,Suburban,Desktop,Video,2,2019.3718944398777,0.2902960102996291,0
32,F,Suburban,Mobile,Banner,20,2790.327275216188,1.7250661457592193,0
58,M,Rural,Mobile,Text,0,1824.5257921607824,0.4024685080899011,0
27,M,Rural,Desktop,Video,21,1230.420616694628,1.494653467930598,0
37,F,Urban,Desktop,Video,9,1513.815256698117,0.4969172132895946,0
58,F,Suburban,Desktop,Video,15,2754.6448000144833,1.0024853875589173,0
64,F,Suburban,Tablet,Banner,12,2532.667172998082,0.8322479297397716,0
40,M,Urban,Mobile,Video,5,2507.938550493436,0.2967381648090428,0
18,F,Suburban,Desktop,Banner,12,1910.199603226726,1.3756088969707219,0
19,M,Suburban,Desktop,Banner,11,1491.0324574359747,1.7239858256296732,0
36,M,Rural,Tablet,Text,22,831.0848237401967,0.2888467821517374,0
31,F,Rural,Mobile,Video,4,2939.0350326987054,0.7793936311554877,0
25,M,Rural,Desktop,Banner,6,947.7579190402939,0.15386627669802194,0
55,M,Urban,Mobile,Video,1,1130.2963213271487,0.548241283995747,0
29,F,Rural,Tablet,Video,17,2410.6537831895075,0.5946974690390031,0
43,M,Urban,Mobile,Text,9,1376.8790187138723,1.6524907569848526,0
44,F,Rural,Desktop,Banner,23,1959.671303271494,1.5290669992165729,0
46,F,Suburban,Desktop,Banner,21,2404.1035653920826,1.6798516123732619,0
32,F,Suburban,Mobile,Text,20,1890.3035318369868,0.25291931988773736,1
63,M,Rural,Tablet,Banner,18,1726.7985507674555,0.3529545978661828,0
18,F,Rural,Tablet,Banner,19,626.7558464621377,0.6776986393722675,0
60,F,Urban,Tablet,Banner,23,1719.1429878644544,1.5142778384861253,0
45,M,Suburban,Tablet,Text,9,1637.5665645893735,0.14755006953324903,0
20,M,Rural,Desktop,Banner,6,2701.279919391321,0.38265244131281195,0
35,F,Rural,Mobile,Video,12,1618.4820478135946,1.0455363716724642,0
51,M,Suburban,Desktop,Text,12,2074.857060275931,0.14560656502984212,0
49,M,Rural,Mobile,Text,10,2434.3336524271754,0.29677520297043436,0
46,M,Suburban,Mobile,Text,18,1669.28740000607,0.7055840818887403,0
42,M,Rural,Tablet,Banner,21,1152.1385735898912,0.5545449594866897,0
43,M,Suburban,Tablet,Text,6,2734.8834063443683,0.785754689092994,0
56,F,Urban,Mobile,Banner,1,2738.794966487993,1.5359159224110486,0
25,F,Rural,Mobile,Video,11,2749.5886674836534,0.5128683537867537,0
36,F,Rural,Mobile,Text,12,1181.9388480262076,1.2890155297719748,0
64,M,Rural,Desktop,Text,3,1288.6483230217184,1.7736772933123257,0
59,M,Urban,Mobile,Text,0,2796.9914181314402,0.6787424599401998,0
39,F,Rural,Desktop,Video,19,814.4583253870655,0.19390473639083372,0
46,F,Rural,Mobile,Banner,14,2139.703012836353,1.299500560370913,0
50,F,Suburban,Tablet,Text,17,1230.7948205305124,1.4616820861689332,0
55,M,Rural,Mobile,Video,22,2303.2664919403196,1.0054073022618852,0
62,F,Rural,Mobile,Banner,14,2584.16178662419,0.9132751830218129,0
63,M,Suburban,Desktop,Text,16,1520.2881098605476,1.5180032263382657,0
52,F,Urban,Mobile,Banner,21,877.8942746000371,0.8912939147075944,0
60,F,Urban,Desktop,Text,2,2330.5901560627544,0.10902579349774094,0
20,M,Suburban,Desktop,Video,7,639.3193053981986,1.7907532639236226,0
36,M,Urban,Tablet,Banner,23,537.4815142106469,0.5810959061543883,0
27,F,Urban,Tablet,Video,22,2692.9748083553363,1.2560346574321182,0
44,F,Rural,Tablet,Text,6,2542.0187085446096,1.1540203076396194,0
32,F,Rural,Tablet,Video,0,1954.887639737847,1.0751608164187516,0
28,M,Rural,Desktop,Banner,18,2163.437430411828,0.5681763542829719,0
64,M,Urban,Mobile,Banner,23,2881.5093548606355,1.5065210406211302,0
43,F,Rural,Desktop,Text,17,656.9158389464156,0.5675426697761367,0
41,F,Urban,Tablet,Banner,0,1041.4836981704761,1.8840639415072482,0
30,F,Rural,Mobile,Text,10,2323.0063331568535,1.1644319986335574,0
49,M,Urban,Desktop,Video,0,1160.0893213365707,1.5630304594378137,0
54,F,Suburban,Mobile,Video,14,1018.1565373410288,1.5146427741719175,0
21,F,Suburban,Desktop,Video,7,1605.5079605212939,1.9397623898760996,0
30,M,Rural,Mobile,Text,12,2309.2448331468813,1.1112682326531889,0
26,F,Urban,Mobile,Video,2,1026.305354339021,0.20459254292567827,0
51,F,Suburban,Tablet,Text,6,1573.86281823637,0.2673126832036647,0
54,M,Suburban,Tablet,Video,12,1797.0425932890098,0.7796274833047889,0
24,M,Rural,Mobile,Video,17,930.5623036278262,0.7845706954280687,0
18,F,Rural,Mobile,Banner,23,1691.9699970640743,0.5129634001920901,0
29,M,Urban,Tablet,Video,11,2664.6905270320844,1.858948649852543,0
38,M,Suburban,Desktop,Video,2,2365.163269674126,0.9989310622192414,0
28,M,Urban,Mobile,Text,9,1758.6189571104853,1.8150132258318656,0
61,M,Urban,Desktop,Banner,4,813.2052061948361,0.20471231401412707,1
61,M,Rural,Tablet,Text,22,558.3923786747381,0.7615125293380123,0
61,M,Urban,Mobile,Video,8,668.1062909650125,0.7831699355521167,0
31,M,Urban,Desktop,Video,0,2375.541063417502,0.17157921120341324,0
51,F,Suburban,Tablet,Banner,4,2260.9316473949075,1.3303351005137471,1
51,M,Urban,Mobile,Video,0,2365.160196568205,0.3698867444933013,0
42,M,Suburban,Desktop,Text,1,1268.0266620678372,0.7586954414883137,0
21,M,Suburban,Mobile,Text,9,724.8142434692102,1.963990912704973,0
43,M,Urban,Desktop,Banner,3,2285.8300400652415,1.8672595382306418,0
33,F,Urban,Desktop,Video,2,2806.165266003476,0.5966616911740563,0
27,F,Suburban,Mobile,Banner,9,1630.4789998817346,0.6984288140397823,0
62,M,Urban,Tablet,Video,14,2410.7862803280836,1.1265783688032907,0
19,F,Suburban,Mobile,Video,20,2320.183431525529,0.643283969802719,0
52,F,Urban,Tablet,Video,5,2634.2288257243704,1.4788507067333498,0
36,F,Suburban,Desktop,Text,0,570.949324490874,1.1775099518757226,0
23,F,Suburban,Desktop,Banner,9,2888.2624916608356,0.997894403654466,0
36,F,Rural,Desktop,Text,1,2663.3920595754616,1.9190409388696896,0
25,M,Urban,Tablet,Text,23,2691.20072533172,0.5132102341384963,0
31,M,Suburban,Desktop,Text,8,2990.8820864413033,1.7312634399609033,0
27,M,Suburban,Mobile,Banner,16,2098.6908442256313,1.481627914193628,0
20,F,Urban,Desktop,Text,15,704.1839685844704,0.48224509546217353,1
55,M,Urban,Tablet,Text,1,2556.991038400866,0.4512216067662518,0
46,F,Urban,Tablet,Video,15,837.1877208134644,1.1972719485466023,0
32,M,Rural,Mobile,Video,2,2344.7343768873952,0.2520923946204415,0
40,M,Urban,Mobile,Text,18,1560.0611992507927,1.0135701143923115,0
40,M,Rural,Tablet,Banner,12,516.5331819365039,0.7406766099889043,0
35,M,Urban,Tablet,Text,5,1589.4469236962505,1.7161710323658415,0
63,F,Rural,Mobile,Banner,6,2491.660463434753,1.2339360476629948,0
36,M,Urban,Mobile,Video,11,718.4972572071233,1.3163560812149024,0
45,M,Rural,Mobile,Banner,13,505.52989385438104,0.7208513727838062,0
43,F,Suburban,Mobile,Text,21,1631.9053513530935,0.511386944936499,0
27,F,Rural,Tablet,Video,14,503.7420378754366,1.120086944260493,0
64,M,Rural,Desktop,Banner,1,2836.8479734871717,1.8950399347213636,0
21,M,Suburban,Tablet,Text,21,2562.155226439659,1.2306350087954432,0
19,F,Urban,Mobile,Text,9,2075.2932188527147,0.13684229366931652,0
20,F,Suburban,Tablet,Banner,16,543.2949742989139,1.9310895002945974,0
24,M,Suburban,Mobile,Banner,22,1924.5561442078156,1.6841337990457146,0
33,F,Suburban,Tablet,Banner,14,2177.7163313231104,1.7787160244354823,0
48,F,Rural,Mobile,Text,5,1968.6151979866906,0.9598070165459937,0
27,M,Suburban,Mobile,Video,23,2867.228015902503,1.8029373089559768,0
36,M,Urban,Tablet,Video,1,2578.359665464949,0.592223526232364,0
45,M,Rural,Mobile,Text,0,1412.7312880102393,1.623041404618794,0
34,F,Rural,Desktop,Banner,8,2236.9966332211006,1.263796042475403,0
45,M,Suburban,Mobile,Text,15,1652.8656008223938,1.9099442004555953,0
36,M,Rural,Mobile,Text,15,2820.8699534723896,0.6630216539358331,0
54,M,Urban,Mobile,Text,13,2045.3158755256711,0.3346597786864115,0
40,F,Rural,Desktop,Text,22,1955.1747599552791,1.4623079420572414,0
37,M,Suburban,Tablet,Video,0,1751.7430977221281,1.9735500976078661,0
30,M,Suburban,Desktop,Banner,1,1444.347424659594,0.37705620666514506,0
30,F,Suburban,Desktop,Text,8,870.1467378578668,0.2933362308506946,0
60,F,Rural,Desktop,Text,15,1184.8288790913412,0.9182759076287319,0
28,M,Suburban,Tablet,Banner,4,1331.2523205723937,1.4685257684661353,0
32,M,Rural,Mobile,Banner,17,885.0441690235609,1.2335601776505771,0
34,M,Suburban,Desktop,Text,15,2531.783149810758,1.8861854637918507,0
45,F,Suburban,Mobile,Text,4,505.545821194794,1.6375769635655453,0
36,M,Suburban,Desktop,Banner,16,2789.4288697078646,1.187946662784969,0
21,M,Urban,Desktop,Banner,9,820.7069926720216,0.7861228465382195,0
39,F,Urban,Desktop,Video,11,627.4223868910179,1.687108429864486,0
39,F,Suburban,Desktop,Text,4,2987.968006994401,1.0277469510892623,0
54,M,Suburban,Desktop,Banner,22,2999.490165095269,1.762719124718221,0
56,F,Rural,Desktop,Banner,7,979.3939295729801,1.241043505264345,0
51,M,Rural,Tablet,Video,10,834.4920271735083,1.44358964964622,0
50,M,Urban,Mobile,Video,2,994.4365746856779,0.18882752896941873,1
61,F,Rural,Mobile,Banner,15,1778.3086660053534,1.9817006550799516,0
59,F,Rural,Tablet,Text,19,1302.959799300076,1.5336939197428723,0
57,F,Rural,Desktop,Text,10,1340.9159185042686,1.2057922815439692,0
50,F,Rural,Tablet,Text,17,2523.924953502182,1.1111700834543285,0
29,M,Urban,Tablet,Video,16,2725.4863951402726,1.2389920324510948,0
19,F,Urban,Tablet,Banner,9,2924.5771807284373,0.18723479132739498,0
45,F,Rural,Mobile,Banner,23,1786.8460081174987,0.7927674997980316,0
27,M,Rural,Tablet,Video,22,1115.3408763202724,0.26996405311801674,0
39,M,Urban,Desktop,Text,10,1887.294804080901,0.43328792763798585,0
34,M,Suburban,Tablet,Banner,14,2677.6277304935943,0.7327141677151033,0
